Similarity between 39 and 42: 0.6342916890505398, type: <class 'float'>
Similarity between 39 and 43: 0.6811720074899985, type: <class 'float'>
Similarity between 39 and 45: 0.7048239198206042, type: <class 'float'>
Similarity between 39 and 51: 0.4771514947218858, type: <class 'float'>
Similarity between 39 and 57: 0.45258545589470645, type: <class 'float'>
Similarity between 39 and 58: 0.43102840203379456, type: <class 'float'>
Similarity between 41 and 42: 0.7211010750020093, type: <class 'float'>
Similarity between 41 and 43: 0.626568484276977, type: <class 'float'>
Similarity between 41 and 45: 0.6564314938005631, type: <class 'float'>
Similarity between 41 and 51: 0.4709092951642782, type: <class 'float'>
Similarity between 41 and 57: 0.47497601158491143, type: <class 'float'>
Similarity between 41 and 58: 0.4303998118026025, type: <class 'float'>
Similarity between 42 and 43: 0.5169767492853031, type: <class 'float'>
Similarity between 42 and 45: 0.625674417559883, type: <class 'float'>
Similarity between 42 and 51: 0.637060676165623, type: <class 'float'>
Similarity between 42 and 57: 0.4187013496395273, type: <class 'float'>
Similarity between 42 and 58: 0.3891545074778541, type: <class 'float'>
Similarity between 43 and 45: 0.5716902288177226, type: <class 'float'>
Similarity between 43 and 51: 0.44581075065773756, type: <class 'float'>
Similarity between 43 and 57: 0.45572147087381526, type: <class 'float'>
Similarity between 43 and 58: 0.4017116020983619, type: <class 'float'>
Similarity between 45 and 51: 0.46816270766820006, type: <class 'float'>
Similarity between 45 and 57: 0.47050525819479877, type: <class 'float'>
Similarity between 45 and 58: 0.38932667083525985, type: <class 'float'>
Similarity between 51 and 57: 0.43393875924453285, type: <class 'float'>
Similarity between 51 and 58: 0.41860208650266917, type: <class 'float'>
Similarity between 57 and 58: 0.4770795346709938, type: <class 'float'>
